class,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,23x,23y,23z,24x,24y,24z,lshoulder,rshoulder,lelbow,relbow
straight_ahead,0.5915456414222717,0.5654889345169067,-0.0631609931588172,0.3910646438598633,0.566788375377655,-0.1079103574156761,0.7251521348953247,0.5787287354469299,-0.1391269713640213,0.258819043636322,0.5675877928733826,-0.1293753534555435,0.8155332803726196,0.4547204375267029,-0.4229603409767151,0.1410451978445053,0.4370344877243042,-0.3578749001026153,0.5742753744125366,0.9317864179611206,0.0034275338985025,0.4411424994468689,0.934959352016449,-0.0018550347303971,107,116,60,48
straight_ahead,0.5933364629745483,0.5662477016448975,-0.0892029628157615,0.3915114104747772,0.5673911571502686,-0.1139018908143043,0.730139970779419,0.580066442489624,-0.1687150746583938,0.2582907080650329,0.5677546262741089,-0.1305790245532989,0.8258554339408875,0.4645254909992218,-0.4637028574943542,0.1348129212856292,0.4542059004306793,-0.3563642799854278,0.5743425488471985,0.932045042514801,0.0028937896713614,0.4410461485385895,0.935013711452484,-0.0013000011676922,108,116,56,43
straight_ahead,0.5943016409873962,0.5663781762123108,-0.0710233449935913,0.3914759457111358,0.5675840973854065,-0.112649455666542,0.7314530611038208,0.5797753930091858,-0.1546292603015899,0.2571642398834228,0.5673924684524536,-0.1443701684474945,0.8241499066352844,0.463578313589096,-0.3998917639255523,0.1394827365875244,0.4479914307594299,-0.3556037545204162,0.5744083523750305,0.9321256279945374,0.0044269608333706,0.4409240186214447,0.9350866675376892,-0.0028631407767534,108,117,57,45
straight_ahead,0.5955246686935425,0.5663525462150574,-0.0665225535631179,0.3914978802204132,0.5676246881484985,-0.1024368777871131,0.7325047254562378,0.577595055103302,-0.1429378092288971,0.2571918666362762,0.567318856716156,-0.1432439386844635,0.8180767893791199,0.4630822241306305,-0.4041345119476318,0.1527797877788543,0.4408895671367645,-0.3573106229305267,0.5744365453720093,0.9331170320510864,0.0030632312409579,0.4409360885620117,0.9356326460838318,-0.001458010985516,109,117,58,50
straight_ahead,0.595400333404541,0.5659008026123047,-0.0509878322482109,0.39153653383255,0.567298173904419,-0.0538185723125934,0.7322466969490051,0.5729500651359558,-0.1194788590073585,0.2572358548641205,0.5672792792320251,-0.0798160061240196,0.781059741973877,0.400966465473175,-0.372132658958435,0.2060554325580597,0.3950538039207458,-0.2849168181419372,0.5734681487083435,0.9342203140258788,-0.003311724634841,0.4407059550285339,0.93573796749115,0.0048875389620661,111,116,77,73
straight_ahead,0.5948565602302551,0.5658847093582153,-0.0409176424145698,0.3915063738822937,0.5663477778434753,-0.0311547257006168,0.7302719950675964,0.572660505771637,-0.1191137582063674,0.2572757303714752,0.5672040581703186,-0.0934611335396766,0.7585904598236084,0.3949941992759704,-0.356640875339508,0.2308179140090942,0.3838351964950561,-0.3100911974906921,0.5732481479644775,0.9342327117919922,-0.0051625599153339,0.4406099319458008,0.935447096824646,0.0067822271957993,111,116,84,82
straight_ahead,0.5947734117507935,0.5644174218177795,-0.0389975979924202,0.3929442465305328,0.5663373470306396,-0.0080719217658042,0.7303422689437866,0.5707975029945374,-0.1779028475284576,0.2576966881752014,0.5656288266181946,-0.1036826744675636,0.7068843841552734,0.3846243917942047,-0.3636630773544311,0.2866542339324951,0.3806279301643371,-0.3067639470100403,0.5727784633636475,0.9336562752723694,-0.0067020840942859,0.4403370022773742,0.9345438480377196,0.0082349786534905,111,117,100,99
straight_ahead,0.5948489904403687,0.5633583068847656,-0.0394584313035011,0.3940185010433197,0.5663388967514038,-0.0067624920047819,0.7304994463920593,0.5695316791534424,-0.2301031798124313,0.2586473822593689,0.5652893781661987,-0.2008455246686935,0.6775996088981628,0.3906338512897491,-0.3953824937343597,0.2978430092334747,0.3863445818424225,-0.4363811910152435,0.571954607963562,0.9321507811546326,-0.0069038667716085,0.4397230744361877,0.9324130415916444,0.008367957547307,111,117,109,102
straight_ahead,0.5947455167770386,0.5613070726394653,-0.0203173011541366,0.3943682312965393,0.5666128396987915,-0.0024089440703392,0.7304791212081909,0.5688416361808777,-0.1980740129947662,0.2590626180171966,0.5652810335159302,-0.2233406007289886,0.6776142120361328,0.3927649557590484,-0.3656545579433441,0.2992554306983948,0.3878339827060699,-0.4670383930206299,0.5719500780105591,0.9298661947250366,-0.0067338705994188,0.4397273659706116,0.9300776124000548,0.0082219997420907,111,117,110,102
straight_ahead,0.5945596098899841,0.5602684020996094,-0.015138454735279,0.3948359191417694,0.5667712688446045,0.00017968667089,0.7304509878158569,0.568498969078064,-0.1934840232133865,0.2597775459289551,0.5650971531867981,-0.2178655415773391,0.6773073077201843,0.3937143385410309,-0.3599241971969604,0.3000176846981048,0.3879852592945099,-0.4530093669891357,0.5719566941261292,0.9297409653663636,-0.0066147902980446,0.4397028386592865,0.9299253821372986,0.0081270188093185,110,117,110,102
straight_ahead,0.5926382541656494,0.5603311061859131,-0.0190411917865276,0.3923552632331848,0.5667466521263123,-0.0048304963856935,0.7298867106437683,0.5686508417129517,-0.1405944675207138,0.2596928477287292,0.5651816129684448,-0.2053025960922241,0.691226601600647,0.3921188414096832,-0.3195905387401581,0.2911995053291321,0.382942646741867,-0.4307610392570495,0.572106122970581,0.9298599362373352,-0.0068204915151,0.4413108825683594,0.9302635192871094,0.0083524482324719,110,117,106,99
straight_ahead,0.5913149118423462,0.5615411400794983,-0.0211292747408151,0.3912038207054138,0.5667659640312195,-0.006584852002561,0.7294882535934448,0.5689160823822021,-0.1161138862371444,0.2594551742076874,0.5651031136512756,-0.1555153876543045,0.720672607421875,0.3901581168174743,-0.3179644048213959,0.2503775954246521,0.3743053078651428,-0.4261335730552673,0.5721283555030823,0.930408537387848,-0.0070150671526789,0.4413046836853027,0.9311746954917908,0.008574778214097,110,117,96,87
straight_ahead,0.5913309454917908,0.5619804859161377,0.0060456334613263,0.3907523453235626,0.566921055316925,-0.0116128716617822,0.7286580801010132,0.5702953934669495,-0.0893805772066116,0.2592473328113556,0.5634963512420654,-0.1077822670340538,0.7759260535240173,0.4092617928981781,-0.3261264860630035,0.1859480291604995,0.3855499625205993,-0.372009128332138,0.5725691318511963,0.9325647950172424,-0.0032067853026092,0.4411569535732269,0.9352067112922668,0.0049412148073315,110,118,77,66
straight_ahead,0.5915195345878601,0.5624319314956665,0.001213556388393,0.3905615210533142,0.5669394731521606,-0.0240880362689495,0.7293300032615662,0.570870041847229,-0.091158702969551,0.2581014037132263,0.5603210926055908,-0.0978752374649047,0.7997531890869141,0.4177315831184387,-0.3308352530002594,0.1612037420272827,0.3987877666950226,-0.3415462374687195,0.57264244556427,0.9331930875778198,-0.0021219667978584,0.4407320618629455,0.9367494583129884,0.0038581131957471,110,119,69,56
straight_ahead,0.5925713777542114,0.5634315609931946,-0.083902820944786,0.3899399042129516,0.5670632719993591,-0.1241152137517929,0.7364882230758667,0.5709021687507629,-0.0962777286767959,0.2525798082351684,0.5602203011512756,-0.1370593160390854,0.8372370004653931,0.4431392252445221,-0.3149541914463043,0.1255635172128677,0.426340639591217,-0.3533300459384918,0.5729995965957642,0.933207094669342,-0.004374667070806,0.4407340586185455,0.937167465686798,0.0058355461806058,111,119,55,44
straight_ahead,0.5933550596237183,0.5642014741897583,-0.0999515131115913,0.3896607160568237,0.5672510862350464,-0.1544926762580871,0.7385667562484741,0.5710324645042419,-0.1002673357725143,0.2495605498552322,0.5602470636367798,-0.1785826236009597,0.8405567407608032,0.453407347202301,-0.3133204579353332,0.1216172128915786,0.4321739077568054,-0.3766780793666839,0.5731967091560364,0.9333328008651732,-0.0027466332539916,0.4410354197025299,0.9376087188720704,0.0041415928862988,112,120,52,42
straight_ahead,0.594506561756134,0.5642026662826538,-0.0927401930093765,0.3904830813407898,0.5671112537384033,-0.112512968480587,0.7384872436523438,0.5709055662155151,-0.0948134884238243,0.2515022456645965,0.5602144002914429,-0.1487674862146377,0.8266352415084839,0.445938766002655,-0.2806345820426941,0.1465054303407669,0.4272456467151642,-0.3318997919559479,0.5735362768173218,0.9345566034317015,0.000962094112765,0.4410606026649475,0.9378175735473632,0.0004607249866239,112,119,57,49
straight_ahead,0.594169020652771,0.5641792416572571,-0.0361650250852108,0.3906932771205902,0.56744784116745,-0.0352343469858169,0.734911322593689,0.5691302418708801,-0.1134897693991661,0.2533775568008423,0.5602496862411499,-0.1250230371952057,0.8143801689147949,0.4329037070274353,-0.383133590221405,0.1665147840976715,0.3976747393608093,-0.3584607243537903,0.5734025239944458,0.9362554550170898,-0.0004401018377393,0.4407760202884674,0.9387691020965576,0.0019435530994087,112,119,62,59
straight_ahead,0.5938501954078674,0.5640221238136292,-0.0302087310701608,0.3907073140144348,0.5674646496772766,-0.0156317315995693,0.7327370047569275,0.5685434937477112,-0.1325413733720779,0.2545863389968872,0.5605428218841553,-0.1177117377519607,0.7924011945724487,0.4187531769275665,-0.3999294638633728,0.1925834715366363,0.385029673576355,-0.3684962093830108,0.5732948780059814,0.9378741979599,-0.0046631298027932,0.440773069858551,0.9405935406684875,0.0062023270875215,111,119,70,68
straight_ahead,0.5946298837661743,0.5641277432441711,-0.0309927053749561,0.3915914297103882,0.5672738552093506,-0.033579759299755,0.7333637475967407,0.5686951875686646,-0.1856766790151596,0.2546762824058532,0.562167763710022,-0.1119173020124435,0.8051573634147644,0.4370230734348297,-0.5362994074821472,0.1666458696126938,0.4159730970859527,-0.345420092344284,0.5734837055206299,0.9383576512336732,-0.0022153561003506,0.4407745003700256,0.941967248916626,0.0038700595032423,112,118,63,57
straight_ahead,0.5951341986656189,0.5653899312019348,-0.0707791894674301,0.3919122517108917,0.5680961608886719,-0.1084526926279068,0.7350112795829773,0.5807512998580933,-0.1728850901126861,0.2543259561061859,0.5674684643745422,-0.1401552259922027,0.8178655505180359,0.4662220776081085,-0.4014843106269836,0.1295251101255417,0.4560621976852417,-0.3503276407718658,0.574054479598999,0.9371296167373656,-0.0023643458262085,0.4416252076625824,0.9402315020561218,0.0040028607472777,108,117,60,41
straight_ahead,0.595247745513916,0.5663741827011108,-0.0783021301031112,0.3921611905097961,0.5686534643173218,-0.1343314200639724,0.7353975772857666,0.5869219899177551,-0.0988159701228141,0.2545039057731628,0.572533369064331,-0.1623248159885406,0.8232203722000122,0.478655606508255,-0.2448920756578445,0.1296474933624267,0.4782713949680328,-0.357899010181427,0.5747194290161133,0.9355512261390686,-0.0017794497543945,0.4439330995082855,0.9377663731575012,0.0032900446094572,106,116,59,39
straight_ahead,0.5953100919723511,0.5666234493255615,-0.0843975692987442,0.392097532749176,0.5682042837142944,-0.1414647102355957,0.7354783415794373,0.5861818790435791,-0.1015581265091896,0.2525831460952759,0.5720975399017334,-0.1783851683139801,0.8247822523117065,0.4737656712532043,-0.2761836349964142,0.125879168510437,0.4615901112556457,-0.3751034438610077,0.5747211575508118,0.9348322749137878,-0.0017855016048997,0.4438804686069488,0.937674343585968,0.0032953824847936,107,116,59,43
straight_ahead,0.5952360033988953,0.5665239095687866,-0.0268990285694599,0.392809510231018,0.5675898790359497,-0.037139642983675,0.7354670166969299,0.5780054926872253,-0.0836984515190124,0.2526470422744751,0.5712485909461975,-0.0812225341796875,0.8088868856430054,0.4328884482383728,-0.2943188846111297,0.1674866676330566,0.4139736890792846,-0.3016804456710815,0.5747181177139282,0.9352496266365052,-0.0035523071419447,0.443864494562149,0.9376710057258606,0.0050622844137251,110,116,68,63
straight_ahead,0.5949744582176208,0.5658700466156006,-0.0168939214199781,0.3931970000267029,0.567385733127594,-0.0350209921598434,0.7343489527702332,0.5745853185653687,-0.0868814885616302,0.2529531419277191,0.5710450410842896,-0.0987835004925727,0.793327808380127,0.4178220629692077,-0.3073942959308624,0.190515249967575,0.397308886051178,-0.3227898180484772,0.5747275948524475,0.9349285364151,-0.001561046228744,0.4438175559043884,0.93685382604599,0.0031804214231669,110,116,73,72
straight_ahead,0.5936571359634399,0.5657134652137756,-0.0162882898002862,0.3929782211780548,0.5670846104621887,-0.0347594320774078,0.7345629930496216,0.5730815529823303,-0.091293878853321,0.2529778480529785,0.5705747008323669,-0.1419067978858947,0.759384274482727,0.3972575962543487,-0.2937867641448974,0.2315609008073806,0.3756327927112579,-0.3794979155063629,0.5747225880622864,0.9347327947616576,-0.0001843093778006,0.4439897537231445,0.9367740154266356,0.0018796259537339,111,116,85,85
straight_ahead,0.5935925245285034,0.5648686289787292,-0.0208541080355644,0.3935493528842926,0.5669335126876831,-0.0060010375455021,0.7344807386398315,0.5719947814941406,-0.1886248290538787,0.2539320588111877,0.5704280138015747,-0.206918403506279,0.703750491142273,0.3897242248058319,-0.3513073027133941,0.2925415933132171,0.380063533782959,-0.4688471853733063,0.5744831562042236,0.9337605834007264,-0.0039392858743667,0.4438186287879944,0.9355901479721068,0.0055636381730437,111,116,102,103
straight_ahead,0.5935677289962769,0.5638350248336792,-0.0227360390126705,0.3940285146236419,0.5665773749351501,0.023191737011075,0.7344487309455872,0.5720252990722656,-0.1869653612375259,0.2574850916862488,0.5703408718109131,-0.1831202656030655,0.6683667302131653,0.3977564573287964,-0.3016071319580078,0.309237390756607,0.3840822279453277,-0.3403773009777069,0.5744796991348267,0.9304661154747008,-0.0100760133937001,0.4437587261199951,0.9335859417915344,0.0114829922094941,111,116,114,107
straight_ahead,0.5935394763946533,0.5628898739814758,-0.0328461565077304,0.39478600025177,0.5655304789543152,0.024994833394885,0.7342301607131958,0.5719276666641235,-0.197555735707283,0.2577430307865143,0.5702037811279297,-0.1223475709557533,0.6712057590484619,0.3986588418483734,-0.3073742985725403,0.3030355274677276,0.3879996836185455,-0.268939197063446,0.5740711092948914,0.9295958280563354,-0.0143454270437359,0.4432191252708435,0.9325785040855408,0.0157355573028326,110,115,114,106
straight_ahead,0.5924423336982727,0.5632643103599548,-0.0410859622061252,0.3938408195972442,0.5653969645500183,0.0072475150227546,0.7342230081558228,0.5719282627105713,-0.1781215071678161,0.2578274011611938,0.5722885131835938,-0.1081826314330101,0.7005965709686279,0.3912909626960754,-0.3441769182682037,0.2897964417934418,0.3862276077270508,-0.301424503326416,0.5739988088607788,0.9296438694000244,-0.0139510501176118,0.442801296710968,0.932429015636444,0.0154195697978138,111,114,104,103
straight_ahead,0.5922542810440063,0.563258707523346,-0.0278749503195285,0.3938732743263244,0.5649518370628357,-0.0030248127877712,0.7342273592948914,0.5722333788871765,-0.1281465739011764,0.2578634023666382,0.5733090043067932,-0.0599666014313697,0.7397572994232178,0.3950174748897552,-0.3469947278499603,0.2166402041912078,0.3914617300033569,-0.23565474152565,0.5743138194084167,0.9307149648666382,-0.0090532349422574,0.4427886009216308,0.932999312877655,0.0107416696846485,110,114,92,81
straight_ahead,0.5923363566398621,0.5634629726409912,-0.004897987935692,0.3935806453227997,0.5655778050422668,-0.0148907620459795,0.7313007116317749,0.5740256905555725,-0.0910182446241378,0.2577128112316131,0.5779871344566345,-0.0682735219597816,0.7761358022689819,0.4169262945652008,-0.3443134427070617,0.1815939098596573,0.429976612329483,-0.3777918517589569,0.5743095278739929,0.930739402770996,-0.0007205820875242,0.4427769184112549,0.9333271384239196,0.0025703760329633,109,112,78,68
straight_ahead,0.5925151109695435,0.5637619495391846,-0.0089648822322487,0.393413782119751,0.5662479996681213,-0.0633900016546249,0.7310218811035156,0.5748592019081116,-0.0771864429116249,0.2565816044807434,0.5812801718711853,-0.1648626774549484,0.7875021696090698,0.4259057939052582,-0.3197964429855346,0.1731045693159103,0.4372033178806305,-0.4620941579341888,0.5743257403373718,0.9311487674713136,0.0063254474662244,0.4428016543388366,0.9342847466468812,-0.0044679236598312,109,112,74,66
straight_ahead,0.592471182346344,0.5639740824699402,-0.0110599221661686,0.3933736979961395,0.5666530728340149,-0.0716463774442672,0.7306712865829468,0.5748598575592041,-0.0869205594062805,0.2564526498317718,0.5837249159812927,-0.2002340108156204,0.7894740104675293,0.4305201768875122,-0.3207982182502746,0.1755187511444091,0.4382813572883606,-0.5026005506515503,0.5746690034866333,0.9317760467529296,0.0105811581015586,0.4436748921871185,0.935321033000946,-0.0087493602186441,109,111,72,68
straight_ahead,0.5920974612236023,0.563365638256073,0.0090296324342489,0.392747014760971,0.5673200488090515,-0.0360775478184223,0.7315706014633179,0.5741850733757019,-0.0732120871543884,0.2552522420883178,0.5838316082954407,-0.1406920105218887,0.7869692444801331,0.4131735861301422,-0.2844749093055725,0.1807909309864044,0.4127266705036163,-0.3558631539344787,0.5742770433425903,0.9314351677894592,0.0092736138030886,0.4433045387268066,0.9343995451927184,-0.0074697122909128,109,111,75,73
straight_ahead,0.5918062925338745,0.5629767775535583,0.0105992993339896,0.3922881782054901,0.5676546096801758,-0.0252510719001293,0.7320420742034912,0.5737637281417847,-0.0738987028598785,0.2543392777442932,0.5839301943778992,-0.1232325583696365,0.7857151627540588,0.4056717157363891,-0.2828401327133178,0.1839937269687652,0.4029706418514251,-0.331729918718338,0.5738897323608398,0.9312101006507874,0.0083767129108309,0.4428669512271881,0.9337087869644164,-0.0065923281945288,109,112,77,75
straight_ahead,0.5913587808609009,0.5628651976585388,-0.0129325734451413,0.392302006483078,0.5677346587181091,-0.0516664981842041,0.7316178679466248,0.5723981857299805,-0.0823330506682396,0.2542822659015655,0.5856510996818542,-0.1978019326925277,0.7459660768508911,0.3941650390625,-0.2634521722793579,0.2425678968429565,0.3960679471492767,-0.405104249715805,0.5717273950576782,0.9293127059936525,0.0076296194456517,0.4418728947639465,0.9323818683624268,-0.0058712139725685,110,111,89,94
straight_ahead,0.5906704068183899,0.5623418092727661,-0.0128537686541676,0.3923473656177521,0.5677353143692017,-0.0494686365127563,0.7304930090904236,0.5712022185325623,-0.0861391276121139,0.2528887987136841,0.586162805557251,-0.2274806499481201,0.7282274961471558,0.391567587852478,-0.2607836127281189,0.2576059401035309,0.3923662602901459,-0.4741590917110443,0.5698002576828003,0.9290369749069214,0.0071537280455231,0.4405893683433532,0.9318791031837464,-0.0054168161004781,111,111,94,99
straight_ahead,0.5899796485900879,0.5609132051467896,0.0446791499853134,0.3922573029994964,0.5686493515968323,-0.0102068027481436,0.7278356552124023,0.5712207555770874,-0.0414240434765815,0.2528054118156433,0.5871994495391846,-0.2185964584350586,0.6768690347671509,0.3952740728855133,-0.0981997475028038,0.305265337228775,0.3945799171924591,-0.394103080034256,0.5698471665382385,0.9284493923187256,0.008147794753313,0.4401478767395019,0.9298766851425172,-0.0065918588079512,110,111,110,113
straight_ahead,0.5890166759490967,0.560256838798523,0.0269745681434869,0.3925798535346985,0.5688810348510742,-0.0009476415580138,0.7259069681167603,0.5726574659347534,-0.0613937079906463,0.2529555559158325,0.5882236361503601,-0.2015349566936493,0.6629279255867004,0.4114799201488495,-0.136149376630783,0.3162781000137329,0.4031633734703064,-0.2894220054149627,0.5695005059242249,0.9280491471290588,0.0058036386035382,0.4385037422180176,0.9289425015449524,-0.0043804226443171,109,111,117,117
straight_ahead,0.5884002447128296,0.5601367950439453,0.0470516830682754,0.3926036655902862,0.5689127445220947,0.0205698460340499,0.7241004705429077,0.5745649337768555,-0.0533741600811481,0.2530384659767151,0.5885674953460693,-0.1859523057937622,0.6628568172454834,0.4202480316162109,-0.1053343415260315,0.3155285120010376,0.4056147634983063,-0.2798698842525482,0.5694791078567505,0.926561713218689,0.0057456390932202,0.438275396823883,0.9281145930290222,-0.004258126951754,108,111,118,117
straight_ahead,0.5879340171813965,0.5598270893096924,0.0340113416314125,0.3924606144428253,0.5690352916717529,0.0191052015870809,0.7237464189529419,0.5758324265480042,-0.0763276666402816,0.2510867714881897,0.590039849281311,-0.2644067406654358,0.6804618239402771,0.4172945320606231,-0.15110944211483,0.2984673380851745,0.4040335416793823,-0.5434892177581787,0.569586455821991,0.9253590106964112,0.0056342459283769,0.4386395812034607,0.9282845854759216,-0.004138228483498,107,111,112,113
straight_ahead,0.5876390337944031,0.5598172545433044,0.0025005368515849,0.3924275636672973,0.5694493055343628,-0.029750283807516,0.722248375415802,0.5764960646629333,-0.10846708714962,0.250093936920166,0.5901177525520325,-0.2808001637458801,0.6890735030174255,0.411363422870636,-0.2535986304283142,0.2893534302711487,0.4002369046211242,-0.5739030838012695,0.5696247816085815,0.9253332018852234,0.0037335101515054,0.4388436675071716,0.9295511841773988,-0.0021411224734038,107,111,108,110
straight_ahead,0.5858926773071289,0.5601183176040649,0.0289415959268808,0.3913833796977997,0.5699672102928162,-0.0387021228671073,0.7182778716087341,0.577727198600769,0.0128080369904637,0.2462930232286453,0.5900735259056091,-0.2595573961734772,0.7193772196769714,0.4094487726688385,-0.1277994513511657,0.2373835295438766,0.3914631307125091,-0.4875950217247009,0.5696287155151367,0.9253438711166382,0.0049371561035513,0.43889981508255,0.9303476214408876,-0.0033712100703269,106,112,97,95
straight_ahead,0.5854737758636475,0.5606529712677002,0.0378931537270545,0.3904227614402771,0.5706132054328918,-0.036895353347063,0.716728687286377,0.5784465670585632,0.0119797782972455,0.2425730675458908,0.5899478793144226,-0.1974852383136749,0.7333964705467224,0.4093199968338012,-0.1486502885818481,0.2122415602207183,0.3882857263088226,-0.4264132082462311,0.5696179270744324,0.925431191921234,0.0059722634032368,0.4385249614715576,0.9317110776901244,-0.0043039647862315,105,112,92,89
straight_ahead,0.5855042934417725,0.5607349872589111,0.0462275817990303,0.3896896243095398,0.5706341862678528,-0.0380544662475585,0.7170906066894531,0.5761625170707703,0.01626543328166,0.2428276538848877,0.5856151580810547,-0.1691504269838333,0.760227382183075,0.4113863408565521,-0.1662405282258987,0.1815545856952667,0.3955880999565124,-0.4095604419708252,0.5696331262588501,0.9266201257705688,0.0062564485706388,0.4379688203334808,0.9330495595932008,-0.0045751994475722,106,113,82,78
straight_ahead,0.5855275392532349,0.5607373118400574,0.0400953963398933,0.3896538019180298,0.5705691576004028,-0.0596788004040718,0.7168261408805847,0.5752690434455872,0.0403707697987556,0.2431337833404541,0.583006739616394,-0.1739619672298431,0.7646104097366333,0.4202259182929992,-0.1136394739151001,0.1782442033290863,0.3998118937015533,-0.4097900390625,0.569678783416748,0.9269179701805116,0.0064246887341141,0.4378179013729095,0.9330535531044006,-0.004737134091556,106,114,79,75
